ixdat version = 0.2.0
name = RuG-450Red CV-46cyc.txt AND timescan-RuG-450Red CV-46cyc.txt
technique = EC-MS
tstamp = 1583411924.38
backend_name = BackendBase(none, address=none)
id = 3
timecol 'projected time / [s]' for: 'Ewe/V' and 'I/mA' and 'selector' and 'M28' and 'M4' and 'M44' and 'M32' and 'M18'
aliases = {"t": ["time/s"], "raw_potential": ["Ewe/V", "<Ewe>/V"], "raw_current": ["I/mA", "<I>/mA"], "cycle": ["cycle number"], "time/s": ["projected time / [s]"]}
time_step = 2
N_header_lines = 12

projected time / [s],	Ewe/V,	I/mA,	selector,	M28,	M4,	M44,	M32,	M18
294,	0.476,	-0.011715399999999999,	0.0,	9.743983940015387e-13,	3.195945750694094e-11,	1.8553911889751856e-13,	4.5000478069486556e-13,	7.394219925398963e-12
296,	0.466,	-0.0116908,	0.0,	9.679151258022527e-13,	3.2033997085367965e-11,	1.8633046260731188e-13,	4.4948699093162886e-13,	7.390629186385969e-12
298,	0.456,	-0.0118168,	0.0,	9.638703843029375e-13,	3.1988769248946336e-11,	1.885123077221507e-13,	4.4089692259039153e-13,	7.400423078279578e-12
300,	0.454,	0.00013335099999999998,	0.0,	9.684281919241463e-13,	3.182016175361343e-11,	1.8339181439841394e-13,	4.4727823558249374e-13,	7.39637001366557e-12
302,	0.464,	0.00275685,	0.0,	9.7415e-13,	3.1873e-11,	1.885582794803981e-13,	4.511628687570841e-13,	7.3585e-12
304,	0.474,	0.0042436999999999996,	0.0,	9.670278420686669e-13,	3.193771136385385e-11,	1.8204131183735452e-13,	4.5250620975644e-13,	7.413032943167176e-12
306,	0.484,	0.005297400000000001,	0.0,	9.793454032511757e-13,	3.186173047496229e-11,	1.7752085431946294e-13,	4.402973015626239e-13,	7.415326028055777e-12
308,	0.494,	0.0060654,	0.0,	9.788098830752706e-13,	3.19474528590418e-11,	1.755459966718714e-13,	4.4655999910100676e-13,	7.419421669328506e-12
310,	0.5039950003635882,	0.006842328171222645,	0.0,	9.573165095008846e-13,	3.177241418496247e-11,	1.7897606602829751e-13,	4.4657307967152795e-13,	7.4085e-12
312,	0.5139950003635883,	0.007446734878186017,	0.0,	9.7589e-13,	3.175651576478289e-11,	1.8036540475670957e-13,	4.4835641392101245e-13,	7.37115909338861e-12
314,	0.5239950003635883,	0.007947828102498507,	0.0,	9.638180480716666e-13,	3.211994379177174e-11,	1.7315e-13,	4.5341028831949026e-13,	7.414591528359226e-12
316,	0.5339950003635883,	0.008265343972076422,	0.0,	9.56473257451639e-13,	3.191056513788777e-11,	1.7919766307690715e-13,	4.4592579964749787e-13,	7.418958577661448e-12
318,	0.5439950003635883,	0.008664488987710718,	0.0,	9.806909480311073e-13,	3.1775925070978894e-11,	1.841251882483644e-13,	4.4887178619923466e-13,	7.379562634242687e-12
320,	0.5539950003635883,	0.00897390885026244,	0.0,	9.670335676920703e-13,	3.194977907766333e-11,	1.7023927078709172e-13,	4.578338482547947e-13,	7.342833638136065e-12
322,	0.5639950003635882,	0.00918914848574436,	0.0,	9.64460742252867e-13,	3.172135795157564e-11,	1.7276562138948159e-13,	4.548909192633479e-13,	7.39450591578935e-12
324,	0.5739950003635882,	0.009358968623192639,	0.0,	9.645791033556359e-13,	3.17611795075692e-11,	1.7410179516504022e-13,	4.504529472276667e-13,	7.403446158451022e-12
326,	0.5839900504712029,	0.009634682615819847,	0.0,	9.727515718459213e-13,	3.1974903318931816e-11,	1.7140155741148946e-13,	4.502926638827658e-13,	7.3692164785535e-12
328,	0.5939900007271764,	0.009796394809461878,	0.0,	9.703068624865508e-13,	3.188724556738923e-11,	1.7048858077452655e-13,	4.439863024050652e-13,	7.412236979899478e-12
330,	0.6039900007271765,	0.009914230729036157,	0.0,	9.736442855802636e-13,	3.192472290969369e-11,	1.715000680762516e-13,	4.541179429206271e-13,	7.404650409649602e-12
332,	0.6139900007271765,	0.010056452959787139,	0.0,	9.505318482731347e-13,	3.190801973983688e-11,	1.6696725845892241e-13,	4.3710562283213076e-13,	7.407766558500493e-12
334,	0.6239900007271765,	0.010194046011198518,	0.0,	9.841415362867734e-13,	3.1695e-11,	1.7222915600058294e-13,	4.407425428417779e-13,	7.43349560357549e-12
336,	0.6339900007271765,	0.010343625078171473,	0.0,	1.0261318507019945e-12,	3.1883444805860486e-11,	1.8158214763895054e-13,	4.680467873306146e-13,	7.392316564402175e-12
338,	0.6439900007271765,	0.010417479066972955,	0.0,	9.808872948412848e-13,	3.202283092346764e-11,	1.7514712272115058e-13,	4.3561259259456634e-13,	7.393223025510787e-12
340,	0.6539900007271765,	0.010492537975421433,	0.0,	9.891015069443464e-13,	3.2007e-11,	1.715962813297646e-13,	4.4847807830684844e-13,	7.374058540188462e-12
342,	0.6639900007271765,	0.010691616013380046,	0.0,	9.719776698911816e-13,	3.1695e-11,	1.6707970871035683e-13,	4.3979252423247154e-13,	7.40123058232235e-12
344,	0.6739850010728847,	0.010798017098919964,	0.0,	9.547358463269534e-13,	3.199438056629275e-11,	1.726122614442657e-13,	4.19389799177479e-13,	7.436807084943913e-12
346,	0.6839850010728847,	0.010847441075745654,	0.0,	9.6201e-13,	3.1695e-11,	1.6300152433732943e-13,	4.5114905827667804e-13,	7.345933786112605e-12
348,	0.6939850010728846,	0.010801150374794365,	0.0,	9.6201e-13,	3.208834398898735e-11,	1.7085009307536792e-13,	4.3014790007184015e-13,	7.309951558607934e-12
350,	0.7039850010728846,	0.010881977523067021,	0.0,	9.68898913019646e-13,	3.169554319573127e-11,	1.6240615490662141e-13,	4.4766343892796506e-13,	7.378378238709677e-12
352,	0.7139850010728847,	0.010770825562549173,	0.0,	9.476778277445285e-13,	3.19932660285719e-11,	1.7033135884891063e-13,	4.689410430549699e-13,	7.274891674697607e-12
354,	0.7239850010728847,	0.010731017056004577,	0.0,	9.478636814375855e-13,	3.1918e-11,	1.6807e-13,	4.442455540905801e-13,	7.37136979505029e-12
356,	0.7339850010728847,	0.010683891407624635,	0.0,	9.646757443740737e-13,	3.1695e-11,	1.5867349438547377e-13,	4.62348767771733e-13,	7.430397764953069e-12
358,	0.7439850010728847,	0.010903017056004577,	0.0,	1.0003498135774986e-12,	3.1873e-11,	1.6075072650541082e-13,	4.583479637987998e-13,	7.399616502663227e-12
360,	0.7539800002622604,	0.011242220033831588,	0.0,	9.546966756133367e-13,	3.196729663478595e-11,	1.647060309681396e-13,	4.249480854723519e-13,	7.343535275847694e-12
362,	0.7639800002622604,	0.011746266030605785,	0.0,	9.710585100792966e-13,	3.203555031795016e-11,	1.5832584802346565e-13,	4.542e-13,	7.384629682214423e-12
364,	0.7739800002622604,	0.012271329994361401,	0.0,	9.607521051263583e-13,	3.191304111789179e-11,	1.6377368729178687e-13,	4.441410831705852e-13,	7.371372335295866e-12
366,	0.7839800002622604,	0.012911672016102787,	0.0,	9.657363489186118e-13,	3.202602805025232e-11,	1.7101170328310458e-13,	4.5163450012374826e-13,	7.409134565863243e-12
368,	0.7939800002622605,	0.013367038046708572,	0.0,	9.587314662837549e-13,	3.190739349742677e-11,	1.6270462507147857e-13,	4.493979496283115e-13,	7.403237571149375e-12
370,	0.8039800002622605,	0.013694088029005997,	0.0,	9.810319043621517e-13,	3.205799401278e-11,	1.6261058165524583e-13,	4.558990291754541e-13,	7.450820443267374e-12
372,	0.8139800002622604,	0.013931911970994002,	0.0,	9.654821888687071e-13,	3.194745864699104e-11,	1.6680470664218281e-13,	4.359221418823115e-13,	7.421957287208078e-12
374,	0.8239800002622604,	0.014298276001626016,	0.0,	9.73511705762369e-13,	3.187694973107377e-11,	1.6727390678399493e-13,	4.501872089630322e-13,	7.417969838644259e-12
376,	0.8339750006258486,	0.01457754508649228,	0.0,	9.689825266254624e-13,	3.1889334014811046e-11,	1.6053365959448624e-13,	4.3543917965271266e-13,	7.410478499033011e-12
378,	0.8439750006258486,	0.01474785005382298,	0.0,	9.69167640773332e-13,	3.195691520294379e-11,	1.6334441785552636e-13,	4.509557012056125e-13,	7.4287e-12
380,	0.8539750006258486,	0.014792049946177019,	0.0,	9.91819264267025e-13,	3.1874417094048845e-11,	1.6040711118723995e-13,	4.418491232332571e-13,	7.374555220943968e-12
382,	0.8639750006258486,	0.015080647528851621,	0.0,	9.69670739591406e-13,	3.198130473235044e-11,	1.6186946749418768e-13,	4.4856189428510164e-13,	7.476447038013423e-12
384,	0.8739750006258487,	0.015381522609586095,	0.0,	9.73366906474076e-13,	3.197918538432889e-11,	1.5935552063661056e-13,	4.440238428609855e-13,	7.427777807649334e-12
386,	0.8839750006258487,	0.015848730101888153,	0.0,	9.874849608443311e-13,	3.192032446348763e-11,	1.6241e-13,	4.4268241585516565e-13,	7.377337669949665e-12
388,	0.8939750006258487,	0.016418637486544256,	0.0,	9.77247303177692e-13,	3.191321012695908e-11,	1.6180958541969196e-13,	4.4707097715178656e-13,	7.368077816701717e-12
390,	0.9039750006258487,	0.017297090065338597,	0.0,	9.815732154250717e-13,	3.1791021689978706e-11,	1.6617e-13,	4.441937074044257e-13,	7.42479132043459e-12
392,	0.9139700009536753,	0.018150257207996564,	0.0,	9.490283514882588e-13,	3.198946059368581e-11,	1.6305060225383164e-13,	4.3678242899170097e-13,	7.435510723193662e-12
394,	0.9239700009536753,	0.018962826158119353,	0.0,	9.88526833521278e-13,	3.1963792907822764e-11,	1.6544748537276067e-13,	4.420278692995854e-13,	7.323442607659867e-12
396,	0.9339700009536753,	0.01950595498235701,	0.0,	9.765787309788473e-13,	3.17700368455742e-11,	1.667935523667244e-13,	4.256898851253628e-13,	7.41202682148916e-12
398,	0.9439700009536752,	0.020196658096702666,	0.0,	9.863674751329878e-13,	3.18977692183256e-11,	1.689592505944006e-13,	4.4279662666375734e-13,	7.436244972424326e-12
400,	0.9539700009536752,	0.02079118514352812,	0.0,	9.516033752172571e-13,	3.1801085763447376e-11,	1.6990056334034324e-13,	4.238592025109663e-13,	7.481764212428615e-12
402,	0.9639700009536752,	0.021433092146484516,	0.0,	9.624714110595191e-13,	3.199921794116375e-11,	1.6081179526849603e-13,	4.330343582636731e-13,	7.44287307607481e-12
404,	0.9739700009536753,	0.02196239692380135,	0.0,	9.83761232480574e-13,	3.1695e-11,	1.7630282776247861e-13,	4.3805609772893567e-13,	7.419103209924324e-12
406,	0.9839700009536753,	0.022679872064468448,	0.0,	9.536033064813787e-13,	3.190126953390119e-11,	1.722734172456918e-13,	4.324300503474151e-13,	7.414028155922898e-12
408,	0.9939650001609325,	0.023290815525218122,	0.0,	9.683221843469494e-13,	3.201176324798543e-11,	1.7315e-13,	4.3831716327958645e-13,	7.458313601239965e-12
410,	1.0039650001609326,	0.023989829017799134,	0.0,	9.71911163139451e-13,	3.2022863886495816e-11,	1.8570854034211894e-13,	4.363435501469072e-13,	7.334618546991506e-12
412,	1.0139650001609326,	0.024678591500498892,	0.0,	9.50142045107199e-13,	3.184508872792629e-11,	1.822250303407646e-13,	4.5074067797172086e-13,	7.361636097985809e-12
414,	1.0239650001609326,	0.025666376521259183,	0.0,	9.76427643864695e-13,	3.1717996063977064e-11,	1.8156201135944684e-13,	4.607368133121281e-13,	7.41212751233005e-12
416,	1.0339650001609326,	0.02676219703955721,	0.0,	1.0028484492775024e-12,	3.1975307639928675e-11,	1.8502282971833688e-13,	4.298081005938363e-13,	7.463880464911556e-12
418,	1.0439650001609326,	0.028235700539541116,	0.0,	9.7415e-13,	3.186972329879659e-11,	1.894611170165363e-13,	4.2719407890682997e-13,	7.38704368835404e-12
420,	1.0539650001609326,	0.02989782402471923,	0.0,	9.62049862079311e-13,	3.2000788931828274e-11,	1.986505918283085e-13,	4.4909420830684236e-13,	7.3486e-12
422,	1.0639650001609327,	0.03201429703955721,	0.0,	9.858314676521929e-13,	3.1655846170630594e-11,	2.04323845188741e-13,	4.590658463342788e-13,	7.4387e-12
424,	1.0739650001609327,	0.03456087005439519,	0.0,	9.619339363897311e-13,	3.1873789925474206e-11,	1.9193331451691785e-13,	4.2429863869096433e-13,	7.398856797798461e-12
426,	1.083960000524521,	0.037781096225596375,	0.0,	1.001986891026495e-12,	3.1695e-11,	2.1494569580802693e-13,	4.508908066726615e-13,	7.49577192043261e-12
428,	1.093960000524521,	0.04162478417723556,	0.0,	9.698825613655876e-13,	3.191446117145005e-11,	2.154230979138837e-13,	4.328567181450201e-13,	7.502351566329093e-12
430,	1.103960000524521,	0.04647120827395719,	0.0,	9.794785330127568e-13,	3.172801746682336e-11,	2.0903125252393851e-13,	4.3788676702083014e-13,	7.466862330673616e-12
432,	1.113960000524521,	0.05245055241893472,	0.0,	9.934452797217124e-13,	3.1849324297886204e-11,	2.2525357352655577e-13,	4.4386547398425005e-13,	7.381160191248741e-12
434,	1.123960000524521,	0.06000273648339832,	0.0,	9.903576971824673e-13,	3.174502914081965e-11,	2.348876383285306e-13,	4.4801795908839305e-13,	7.420219533084225e-12
436,	1.1339600005245207,	0.0703136766284283,	0.0,	9.868261508406614e-13,	3.1695e-11,	2.413510179144541e-13,	4.4114943427104547e-13,	7.429250563128843e-12
438,	1.1439600005245207,	0.08595261699900222,	0.0,	1.0001976487573156e-12,	3.2010661828399335e-11,	2.4889927106245016e-13,	4.4738421723754667e-13,	7.387112340002952e-12
440,	1.1539600005245207,	0.11176108175609546,	0.0,	9.652130759189048e-13,	3.1903923067228623e-11,	2.6898692379894313e-13,	4.663515395018839e-13,	7.4186e-12
442,	1.163955000888109,	0.15563166501959202,	0.0,	9.981155340963196e-13,	3.1824374770663237e-11,	2.789711841571587e-13,	5.328089009963496e-13,	7.507954818558555e-12
444,	1.173955000888109,	0.23508463465818533,	0.0,	9.883753828372047e-13,	3.164332833887416e-11,	3.0269315420358894e-13,	6.914864724124188e-13,	7.418965461288606e-12
446,	1.183955000888109,	0.40580936073556884,	0.0,	1.0131965883444838e-12,	3.109521437105149e-11,	3.2212507222196344e-13,	1.799858878715884e-12,	7.422587378076238e-12
448,	1.193955000888109,	0.7142589674666006,	0.0,	1.0585702418499639e-12,	2.9299984628733245e-11,	3.6155652753745795e-13,	5.252426848713498e-12,	7.519740292417514e-12
450,	1.1920449991118909,	0.602307543352236,	0.0,	1.0935647009280925e-12,	2.7228816469175814e-11,	3.97547420101556e-13,	1.1105744162906205e-11,	7.604038858915445e-12
452,	1.1820449991118909,	0.3276338461747536,	0.0,	1.114485798343532e-12,	2.635292314764197e-11,	4.414055019427349e-13,	1.4242455589844875e-11,	7.773542610965136e-12
454,	1.1720449991118909,	0.17451250490486503,	0.0,	1.1109631183835314e-12,	2.8013258468327477e-11,	4.502849483426381e-13,	1.178072564274267e-11,	7.853800389934316e-12
456,	1.1620449991118909,	0.09848901738929335,	0.0,	1.0964390593048477e-12,	2.8956e-11,	4.571360336678011e-13,	8.977309692254336e-12,	7.764980073312525e-12
458,	1.1520499999403953,	0.06234367985351566,	0.0,	1.046389184815956e-12,	2.9793054086659797e-11,	4.633008077021385e-13,	6.771881002188725e-12,	7.688529726720713e-12
460,	1.1420499999403952,	0.043736454915772695,	0.0,	1.0344217145898318e-12,	3.0298e-11,	4.66601474648637e-13,	5.257347698938691e-12,	7.680101292137915e-12
462,	1.1320499999403952,	0.033323874950557955,	0.0,	1.0337e-12,	3.0298e-11,	4.5137048610077513e-13,	4.448153093666329e-12,	7.647088740855895e-12
464,	1.1220499999403954,	0.0268880149688685,	0.0,	1.030203498219854e-12,	3.067910787921421e-11,	4.3975629858909e-13,	3.730308732099488e-12,	7.64532273693459e-12
466,	1.1120499999403954,	0.02251505998168946,	0.0,	1.0155763311939927e-12,	3.087718934104298e-11,	4.4058741597508033e-13,	3.1616151765896457e-12,	7.578554737052976e-12
468,	1.1020499999403954,	0.0190758949798596,	0.0,	1.0335685327898455e-12,	3.0989e-11,	4.3295309438178576e-13,	2.7876304371665902e-12,	7.524471505733332e-12
470,	1.0920499999403954,	0.016188194979859596,	0.0,	1.0109461160339276e-12,	3.1164e-11,	4.265279113513403e-13,	2.4547330043542643e-12,	7.570766021694239e-12
472,	1.0820499999403954,	0.013538614989014867,	0.0,	1.027767157603625e-12,	3.13097554314295e-11,	3.997636561068078e-13,	2.245628282770095e-12,	7.512216251848096e-12
474,	1.0720549995768072,	0.010576318895979191,	0.0,	9.995523984166597e-13,	3.134e-11,	4.043427572539834e-13,	1.9823433295280587e-12,	7.535192024864114e-12
476,	1.0620549995768072,	0.007093773066694006,	0.0,	1.02373236084485e-12,	3.134e-11,	3.8827160335482114e-13,	1.7978422657137336e-12,	7.529110201119664e-12
478,	1.0520549995768071,	0.0026326198503923773,	0.0,	1.0068422431015519e-12,	3.131947546853793e-11,	3.8442519504146553e-13,	1.6455896846836205e-12,	7.518992595801207e-12
480,	1.0420549995768071,	-0.0033057775217109862,	0.0,	9.971033993059997e-13,	3.165909764087859e-11,	3.725240830054098e-13,	1.484010246121348e-12,	7.515666178817709e-12
482,	1.0320549995768071,	-0.010698289809396312,	0.0,	9.968158702037352e-13,	3.148801016468591e-11,	3.4962418176570457e-13,	1.367343436672326e-12,	7.373256774872666e-12
484,	1.0220549995768071,	-0.0184705428328412,	0.0,	1.0105313850383773e-12,	3.156750971625179e-11,	3.5940860980205934e-13,	1.2889286328453314e-12,	7.381393207223018e-12
486,	1.0120549995768071,	-0.025262290288617543,	0.0,	1.0140532060971137e-12,	3.167627253993452e-11,	3.4764444876687653e-13,	1.2451458897039236e-12,	7.494076351239812e-12
488,	1.002054999576807,	-0.030318627155988893,	0.0,	1.0057216000376204e-12,	3.169087277408433e-11,	3.429451468213801e-13,	1.1596053107376514e-12,	7.471788170396365e-12
490,	0.9920599992132189,	-0.03367818412084958,	0.0,	1.0173092650194308e-12,	3.1695e-11,	3.3182808450645943e-13,	1.0358325371429834e-12,	7.5502e-12
492,	0.9820599992132188,	-0.0354925260966954,	0.0,	9.763470392185407e-13,	3.1695e-11,	3.336477770034677e-13,	9.820085142156173e-13,	7.468251848280833e-12
494,	0.9720599992132188,	-0.03601841604830836,	0.0,	1.011267902007918e-12,	3.182494543340616e-11,	3.2917277333946606e-13,	9.249534833659135e-13,	7.508337886694374e-12
496,	0.9620599992132188,	-0.03560131587915042,	0.0,	1.0024781894983776e-12,	3.151772430397179e-11,	3.148936315635141e-13,	8.539525730748065e-13,	7.468958901853286e-12
498,	0.9520599992132188,	-0.03459119983084206,	0.0,	1.0020995211727903e-12,	3.186584973751259e-11,	3.157986968153916e-13,	8.408957525917273e-13,	7.542295779345736e-12
500,	0.9420599992132188,	-0.032957473903304606,	0.0,	1.0308702921067475e-12,	3.1653320387358444e-11,	2.980540775851114e-13,	7.981303691020624e-13,	7.469e-12
502,	0.9320599992132189,	-0.030751199830842055,	0.0,	1.024517950992047e-12,	3.185474361442588e-11,	2.95315638124779e-13,	7.476876875112861e-13,	7.423769223780538e-12
504,	0.9220599992132189,	-0.028235789782455018,	0.0,	1.0022405441082487e-12,	3.184442136503668e-11,	3.015458833535912e-13,	7.198967368273153e-13,	7.412179418781783e-12
506,	0.9120599992132189,	-0.02547836368575962,	0.0,	1.0029088311375624e-12,	3.1695e-11,	3.0223222824982883e-13,	6.853465662455702e-13,	7.523107322037213e-12
508,	0.9020649989271154,	-0.022947379302267364,	0.0,	9.804898799654363e-13,	3.1695e-11,	2.938800983582274e-13,	6.794698820392544e-13,	7.390354042710777e-12
510,	0.8920649989271154,	-0.020391592901080037,	0.0,	9.959982256201704e-13,	3.1873e-11,	2.9423929179802416e-13,	6.539756786935602e-13,	7.445911822740713e-12
512,	0.8820649989271154,	-0.017888563137472283,	0.0,	1.0025512116388352e-12,	3.187171970902912e-11,	2.7966597557104705e-13,	6.215642639453379e-13,	7.463625622000377e-12
514,	0.8720649989271154,	-0.01570137673628496,	0.0,	9.97249917174227e-13,	3.174274750859624e-11,	2.759568457031985e-13,	5.990317540930876e-13,	7.43330828695065e-12
516,	0.8620649989271154,	-0.01378878836814248,	0.0,	9.820864505734154e-13,	3.174766270431046e-11,	2.6415490992881534e-13,	5.806070965160092e-13,	7.397405322470477e-12
518,	0.8520649989271154,	-0.012113266025320077,	0.0,	9.947265323837639e-13,	3.2053679710718745e-11,	2.5896128993780353e-13,	5.870838035072597e-13,	7.415132229901417e-12
520,	0.8420649989271154,	-0.010441479729633073,	0.0,	9.828246931512538e-13,	3.180618315843737e-11,	2.6408882993525233e-13,	5.639348558486531e-13,	7.420023919133388e-12
522,	0.8320649989271154,	-0.009139866915993134,	0.0,	9.896925811489245e-13,	3.1695e-11,	2.625147114573516e-13,	5.404231254026898e-13,	7.411188380246613e-12
524,	0.822069999678135,	-0.008303680094068028,	0.0,	9.902954836558647e-13,	3.1853514801938574e-11,	2.559957592950334e-13,	5.417258967713326e-13,	7.427144968027455e-12
526,	0.8120699996781351,	-0.007744639407911442,	0.0,	9.672778482463301e-13,	3.2007e-11,	2.5445647042433805e-13,	5.298768618775723e-13,	7.415333940368076e-12
528,	0.8020699996781351,	-0.007266295961440573,	0.0,	1.000331636586109e-12,	3.185294083151188e-11,	2.509972976804269e-13,	5.303583005668437e-13,	7.392224843758229e-12
530,	0.7920699996781351,	-0.007035466163416823,	0.0,	9.9535e-13,	3.1943568072505586e-11,	2.5423775297999727e-13,	5.308316574865319e-13,	7.3985e-12
532,	0.7820699996781351,	-0.006965269017799135,	0.0,	9.813130283604694e-13,	3.198410679856384e-11,	2.400323104473867e-13,	5.075359803274575e-13,	7.3486e-12
534,	0.772069999678135,	-0.006906038721754856,	0.0,	9.640229431247038e-13,	3.2007e-11,	2.4374581976494845e-13,	5.082468002672922e-13,	7.41802229180931e-12
536,	0.762069999678135,	-0.006837135571328265,	0.0,	9.630487780365218e-13,	3.1898739643133925e-11,	2.4026429907755047e-13,	5.011460555125012e-13,	7.447428400309992e-12
538,	0.752069999678135,	-0.006834271170336921,	0.0,	9.698004843266048e-13,	3.182192590652223e-11,	2.292974557725133e-13,	4.9122e-13,	7.410423042560587e-12
540,	0.7420749993145468,	-0.006922443783690027,	0.0,	9.641251459667286e-13,	3.17641637216249e-11,	2.3104832283100213e-13,	4.948299005037357e-13,	7.406904336961183e-12
542,	0.7320749993145468,	-0.0069172155252658065,	0.0,	9.49574995218897e-13,	3.180974948248121e-11,	2.2257442831273944e-13,	4.87694390624085e-13,	7.390733000696969e-12
544,	0.7220749993145468,	-0.0069096892036702145,	0.0,	9.7589e-13,	3.1903233006715304e-11,	2.270367966287149e-13,	4.835475347402499e-13,	7.462214369603899e-12
546,	0.7120749993145468,	-0.0069252794515658736,	0.0,	9.86043075679256e-13,	3.1879846174772444e-11,	2.1574153910813718e-13,	4.900807657485411e-13,	7.430246158572202e-12
548,	0.7020749993145468,	-0.007043710548434126,	0.0,	9.979908676790915e-13,	3.183980473587734e-11,	2.165963715017832e-13,	4.853112429861671e-13,	7.439271796796821e-12
550,	0.6920749993145467,	-0.0071267350758111294,	0.0,	9.843911979147073e-13,	3.179678301533215e-11,	2.134331168269918e-13,	4.806438632488319e-13,	7.430429594189922e-12
552,	0.6820749993145468,	-0.007028197409451625,	0.0,	9.527056227662953e-13,	3.179927217151843e-11,	2.2089710055715652e-13,	4.7304e-13,	7.460991716482202e-12
554,	0.6720749993145468,	-0.007132105720518656,	0.0,	9.861671561312604e-13,	3.186547747373636e-11,	2.1461726681334543e-13,	4.774314836654608e-13,	7.440518724596423e-12
556,	0.6620799990463248,	-0.007285189241017572,	0.0,	9.659921315515736e-13,	3.194848323004996e-11,	2.1553e-13,	4.7191e-13,	7.449726821292332e-12
558,	0.6520799990463247,	-0.007489285334763846,	0.0,	9.767623088936249e-13,	3.204704726848473e-11,	1.9753455747251837e-13,	4.60935979575944e-13,	7.422462121586898e-12
560,	0.6420799990463247,	-0.007660218764847531,	0.0,	9.514722671303994e-13,	3.2030351072554494e-11,	2.105319726481675e-13,	4.4763946865571413e-13,	7.491590922600013e-12
562,	0.6320799990463247,	-0.00792699149746084,	0.0,	9.842413625251816e-13,	3.1674262196094425e-11,	2.1497407629116974e-13,	4.684435946972003e-13,	7.383964091221265e-12
564,	0.6220799990463247,	-0.008475529696683595,	0.0,	9.740786406807383e-13,	3.188396894678937e-11,	2.0184293278239349e-13,	4.733617285879856e-13,	7.496924851040464e-12
