ixdat version = 0.2.1dev
name = 02-RuO2 rgo 450oxo-50Ag.txt AND timescan-sem190-LOW.txt
technique = EC-MS
tstamp = 1577206441.2
backend_name = BackendBase(none, address=none)
id = 12
timecol 'projected time / [s]' for: 'Ewe/V' and 'I/mA' and 'selector' and 'M4' and 'M28' and 'M44' and 'M32' and 'M18'
aliases = {"t": ["time/s"], "raw_potential": ["Ewe/V", "<Ewe>/V"], "raw_current": ["I/mA", "<I>/mA"], "cycle": ["cycle number"], "time/s": ["projected time / [s]"]}
time_step = 2
N_header_lines = 12

projected time / [s],	Ewe/V,	I/mA,	selector,	M4,	M28,	M44,	M32,	M18
280,	1.23955,	0.257,	0.0,	7.038473377513652e-11,	1.5130230773860957e-12,	7.615562727917189e-13,	3.270978107323611e-11,	1.9206704153631827e-11
282,	1.2395600000149012,	0.257,	0.0,	7.169850343176828e-11,	1.5279073039401435e-12,	7.662951715884137e-13,	2.9945699017847264e-11,	1.9131446200954144e-11
284,	1.2399,	0.257,	0.0,	6.783490529091771e-11,	1.5670038448407534e-12,	7.769295877944728e-13,	4.028497945696991e-11,	1.918087870700941e-11
286,	1.240090000011921,	0.257,	0.0,	6.889560369092674e-11,	1.5782396453911382e-12,	7.958888170487634e-13,	4.088492874905009e-11,	1.9357e-11
288,	1.24007,	0.257,	0.0,	7.147648080318583e-11,	1.620892592902046e-12,	7.750049262714677e-13,	3.444439463428756e-11,	1.9133602170009156e-11
290,	1.2399050000044702,	0.257,	0.0,	7.187530764150223e-11,	1.5530094661799542e-12,	7.424292908153608e-13,	3.001190243414981e-11,	1.9134307691349098e-11
292,	1.24008,	0.257,	0.0,	7.139569229000354e-11,	1.499699999717848e-12,	7.681e-13,	3.040392311259001e-11,	1.9132999999059492e-11
294,	1.2402500000089407,	0.257,	0.0,	7.149211943523277e-11,	1.534893584704495e-12,	7.655109294676417e-13,	2.981128826641687e-11,	1.901474431431712e-11
296,	1.24049,	0.257,	0.0,	7.221350889061524e-11,	1.472655326116194e-12,	7.629720117779726e-13,	2.802578989984538e-11,	1.8897251475420784e-11
298,	1.2406800000089406,	0.257,	0.0,	7.226389795451186e-11,	1.4647775510445239e-12,	7.582355100837871e-13,	2.7102612248368722e-11,	1.8825918367223996e-11
300,	1.24074,	0.257,	0.0,	7.192708050732518e-11,	1.5340750730229235e-12,	7.519911638735924e-13,	2.780307177556184e-11,	1.892059844734221e-11
302,	1.2408500000059606,	0.257,	0.0,	7.095038751759041e-11,	1.5630982319878203e-12,	7.67303193893758e-13,	2.983928720898655e-11,	1.9019014780068304e-11
304,	1.24089,	0.257,	0.0,	7.131467454192594e-11,	1.5446650891459819e-12,	7.525749104096286e-13,	3.125624264687902e-11,	1.9102692306932666e-11
306,	1.2408849999955296,	0.257,	0.0,	7.113151532021757e-11,	1.5515399791472005e-12,	7.640939786105823e-13,	3.018568704937595e-11,	1.90534205364771e-11
308,	1.24089,	0.257,	0.0,	7.046599407856621e-11,	1.5602106525615658e-12,	7.504394675224029e-13,	3.224115977337537e-11,	1.9147e-11
310,	1.2410000000059604,	0.257,	0.0,	7.194840823893776e-11,	1.5347491155939867e-12,	7.513559768813907e-13,	2.934009455389859e-11,	1.8939e-11
312,	1.24113,	0.257,	0.0,	7.16771777004493e-11,	1.5370268503799869e-12,	7.394264164275812e-13,	2.7202e-11,	1.8958095766128558e-11
314,	1.24154500000149,	0.257,	0.0,	7.081700290851805e-11,	1.5413526589897777e-12,	7.574828118104174e-13,	3.011464823155283e-11,	1.8836e-11
316,	1.24164,	0.257,	0.0,	7.139064496602888e-11,	1.5513449712957182e-12,	7.545169825140889e-13,	2.949112428239295e-11,	1.8944331355760042e-11
318,	1.2420000000178815,	0.257,	0.0,	7.239925863920184e-11,	1.499251628730733e-12,	7.46552556689724e-13,	2.8018045409912848e-11,	1.8939e-11
320,	1.24227,	0.257,	0.0,	7.132606217058733e-11,	1.5315313601334015e-12,	7.412802071772931e-13,	2.7912917163881512e-11,	1.9043e-11
322,	1.2426450000312925,	0.257,	0.0,	7.004768927470116e-11,	1.4853797683231101e-12,	7.418866346147414e-13,	3.2264230775533955e-11,	1.9072751510063748e-11
324,	1.24296,	0.257,	0.0,	6.885126550085553e-11,	1.5569300128741325e-12,	7.543846680050743e-13,	3.835277198381672e-11,	1.891814020659805e-11
326,	1.2432550000163913,	0.257,	0.0,	6.970700288359461e-11,	1.5807e-12,	7.619207681450262e-13,	3.6730896558096884e-11,	1.9147e-11
328,	1.24361,	0.257,	0.0,	7.104920990472757e-11,	1.5566889213448105e-12,	7.540497665930866e-13,	3.203448981971247e-11,	1.91137580151156e-11
330,	1.2437500000029802,	0.257,	0.0,	7.04245680419391e-11,	1.5990786990151007e-12,	7.504698815901345e-13,	3.265578107812229e-11,	1.887378106307418e-11
332,	1.24406,	0.257,	0.0,	7.012070117215421e-11,	1.5691810638265854e-12,	7.670645272869376e-13,	3.504158887934796e-11,	1.903346154453866e-11
334,	1.2441749999836087,	0.257,	0.0,	6.860302752098813e-11,	1.5612857801794848e-12,	7.299587823989192e-13,	3.828056690147641e-11,	1.9168796622599634e-11
336,	1.24368,	0.257,	0.0,	6.75003253943547e-11,	1.6880568077208123e-12,	7.561912989863213e-13,	4.3700846440791306e-11,	1.9121e-11
338,	1.2433299999821186,	0.257,	0.0,	6.880825147512653e-11,	1.6933724853721763e-12,	7.712908878410073e-13,	4.140208583137885e-11,	1.9202159767929886e-11
340,	1.24328,	0.257,	0.0,	7.082504375293534e-11,	1.600481631274214e-12,	7.928542864530755e-13,	3.4951953305178783e-11,	1.90378454813657e-11
342,	1.2416649999508262,	0.257,	0.0,	7.11488116275653e-11,	1.5856022056109596e-12,	7.527012419506846e-13,	3.135120031821e-11,	1.894217835096986e-11
344,	1.24129,	0.257,	0.0,	7.097838458988239e-11,	1.5791715939058891e-12,	7.492000905026635e-13,	3.080982257518415e-11,	1.8959076917976478e-11
346,	1.24130500000149,	0.257,	0.0,	7.101965832400842e-11,	1.5757842688434264e-12,	7.503366248701599e-13,	3.049161820375755e-11,	1.883844889386218e-11
348,	1.24138,	0.257,	0.0,	6.976211227869863e-11,	1.6103591814200908e-12,	7.583166880600721e-13,	3.4236900110603654e-11,	1.908530768507302e-11
350,	1.2411950000074505,	0.257,	0.0,	6.844439054437724e-11,	1.6958872795245737e-12,	7.579554444424851e-13,	3.960783138589592e-11,	1.9103846153032253e-11
352,	1.24129,	0.257,	0.0,	6.997798225252599e-11,	1.5928883498751421e-12,	7.435965054662107e-13,	3.596267813421577e-11,	1.9169106610761078e-11
354,	1.2411749999925494,	0.257,	0.0,	7.090001776853364e-11,	1.5613260346990753e-12,	7.314121885745296e-13,	3.180386978206565e-11,	1.9079769233373713e-11
356,	1.24112,	0.257,	0.0,	7.100542310506594e-11,	1.5633115372967563e-12,	7.503965394317079e-13,	3.0738846078460874e-11,	1.887957691562521e-11
358,	1.2413500000089406,	0.257,	0.0,	7.115376924000254e-11,	1.5058157835921889e-12,	7.3821e-13,	3.0691665961688275e-11,	1.8882365236076754e-11
360,	1.24154,	0.257,	0.0,	7.20019704118833e-11,	1.5276899403600966e-12,	7.380978105113419e-13,	2.8098236676953464e-11,	1.8820828399315782e-11
362,	1.2418200000089405,	0.257,	0.0,	7.050811254201421e-11,	1.5274059092528259e-12,	7.249307701341986e-13,	3.137404132823108e-11,	1.8978461532438675e-11
364,	1.24199,	0.257,	0.0,	7.163421912102861e-11,	1.4961e-12,	7.278496536599487e-13,	2.9353998047462475e-11,	1.8925673248870867e-11
366,	1.241814999986589,	0.257,	0.0,	6.934143192514314e-11,	1.5234727824954668e-12,	7.460928995510018e-13,	3.484099420671033e-11,	1.903007692973282e-11
368,	1.24167,	0.257,	0.0,	6.873253358006219e-11,	1.583130022829331e-12,	7.3995539705728e-13,	3.869151885673083e-11,	1.9056722998170272e-11
370,	1.2419599999910593,	0.257,	0.0,	7.002054440575269e-11,	1.5644164592401714e-12,	7.345911409966222e-13,	3.6155759271511647e-11,	1.9131202535083747e-11
372,	1.24184,	0.257,	0.0,	7.092291117498721e-11,	1.5741656797220802e-12,	7.534179284744388e-13,	3.272936093721527e-11,	1.9012846168315492e-11
374,	1.2416800000089407,	0.257,	0.0,	6.958654139337093e-11,	1.5957461562878554e-12,	7.40741035862953e-13,	3.5845233767079613e-11,	1.907869231492698e-11
376,	1.24185,	0.257,	0.0,	7.021921917516115e-11,	1.536109283355653e-12,	7.438526757789791e-13,	3.423071957668346e-11,	1.9017e-11
378,	1.24178499999851,	0.257,	0.0,	7.119782253098031e-11,	1.5372988153370401e-12,	7.5008e-13,	2.9974141922547345e-11,	1.8890005910147696e-11
380,	1.24193,	0.257,	0.0,	7.198055914615107e-11,	1.532818637233178e-12,	7.58906535759027e-13,	2.7929002924507362e-11,	1.8874769235254727e-11
382,	1.2420750000074505,	0.257,	0.0,	7.148115010744134e-11,	1.5251092798488055e-12,	7.378892991788328e-13,	2.7517901217040928e-11,	1.8853016778266018e-11
384,	1.24221,	0.257,	0.0,	6.991947695742122e-11,	1.54440266419226e-12,	7.378620541749141e-13,	3.206905825603754e-11,	1.8736378107620215e-11
386,	1.2423650000074506,	0.257,	0.0,	7.164073177510891e-11,	1.503180758157323e-12,	7.264230609800233e-13,	2.940930030042136e-11,	1.8905967931420702e-11
388,	1.2425,	0.257,	0.0,	7.191444797515869e-11,	1.491e-12,	7.431261993789673e-13,	2.7566883960723877e-11,	1.891776498699188e-11
390,	1.2424850000074505,	0.257,	0.0,	7.169103207900782e-11,	1.4576781574637804e-12,	7.522337256728816e-13,	2.682721441548622e-11,	1.8726587183447347e-11
392,	1.24267,	0.257,	0.0,	7.196282841150203e-11,	1.5054695254247332e-12,	7.102600301926346e-13,	2.6682831336244516e-11,	1.8899541403246255e-11
394,	1.243005000013411,	0.257,	0.0,	7.158292904438605e-11,	1.476143196571852e-12,	7.492124831220131e-13,	2.737366867911663e-11,	1.8933514779715615e-11
396,	1.24322,	0.257,	0.0,	7.117e-11,	1.4142494528492439e-12,	7.368802562823781e-13,	2.882562380081665e-11,	1.8838440269777862e-11
398,	1.2433600000089406,	0.257,	0.0,	7.146313017158376e-11,	1.4883695264194308e-12,	7.382231657702459e-13,	2.9621627230030384e-11,	1.8939e-11
400,	1.2436,	0.257,	0.0,	6.562789524269035e-11,	1.6171021760108075e-12,	7.444044617388787e-13,	4.365587689858149e-11,	1.901469003184406e-11
402,	1.2437800000178814,	0.257,	0.0,	6.667820868289462e-11,	1.6333570885290863e-12,	7.507886607188742e-13,	4.8105098444811615e-11,	1.916e-11
404,	1.24382,	0.257,	0.0,	6.820054152339605e-11,	1.6825198294672213e-12,	7.62143109937776e-13,	4.4729529330659785e-11,	1.9453905336062057e-11
406,	1.24351500000149,	0.257,	0.0,	7.13436784342227e-11,	1.6340620942146647e-12,	7.461589117989921e-13,	3.584053341497152e-11,	1.915881637340547e-11
408,	1.24351,	0.257,	0.0,	7.129577953697518e-11,	1.5857244120670771e-12,	7.348371662075466e-13,	3.1268637890061345e-11,	1.8931771651093193e-11
410,	1.243500000014901,	0.257,	0.0,	6.8691099161832e-11,	1.557107215101119e-12,	7.514532165798876e-13,	3.4737731525604316e-11,	1.8935117234822016e-11
412,	1.24366,	0.257,	0.0,	6.8479e-11,	1.5978372451901485e-12,	7.436338875973198e-13,	3.813248263388298e-11,	1.9025277545495372e-11
414,	1.244050000014901,	0.257,	0.0,	6.966398249882586e-11,	1.563151603602368e-12,	7.472768802339421e-13,	3.6462842590221965e-11,	1.9049139942200295e-11
416,	1.24413,	0.257,	0.0,	7.046563545017658e-11,	1.5644326856375368e-12,	7.388744685717171e-13,	3.355950385572906e-11,	1.8895191469081088e-11
418,	1.2442250000074506,	0.257,	0.0,	7.083874732526367e-11,	1.5499711712165465e-12,	7.368841842483696e-13,	3.185763168684085e-11,	1.8999544928839233e-11
420,	1.2442,	0.257,	0.0,	6.959984616079144e-11,	1.5503076915842252e-12,	7.3821e-13,	3.5309461565591547e-11,	1.8907307694170618e-11
422,	1.243974999986589,	0.257,	0.0,	6.947381562454087e-11,	1.5960261523466195e-12,	7.536523548256475e-13,	3.4659226461836894e-11,	1.892249398876948e-11
424,	1.24394,	0.257,	0.0,	6.848717078725202e-11,	1.5699e-12,	7.4414e-13,	3.864310957416513e-11,	1.8976780851669754e-11
426,	1.2439100000178813,	0.257,	0.0,	6.90368047845486e-11,	1.5957568040058085e-12,	7.451849100498845e-13,	3.87575797587787e-11,	1.9116538466747426e-11
428,	1.24385,	0.257,	0.0,	7.046237574428154e-11,	1.57787274594139e-12,	7.434366832731474e-13,	3.5036633293166895e-11,	1.9043e-11
430,	1.243549999988079,	0.257,	0.0,	7.10508303450597e-11,	1.5345694925426529e-12,	7.533972661532705e-13,	3.0858432136611725e-11,	1.8927845017334183e-11
432,	1.24341,	0.257,	0.0,	7.0489e-11,	1.5281669896274025e-12,	7.353652426256321e-13,	3.154259221070277e-11,	1.899676698541457e-11
434,	1.2434850000074504,	0.257,	0.0,	7.08344635913529e-11,	1.5069903813747135e-12,	7.337520696724397e-13,	3.088448398923154e-11,	1.892668221701002e-11
436,	1.24376,	0.257,	0.0,	7.090148962843889e-11,	1.503562784295912e-12,	7.386635932127198e-13,	3.0773224100281724e-11,	1.8959285292892395e-11
438,	1.243940000014901,	0.257,	0.0,	7.112966008847413e-11,	1.4961e-12,	7.391722549676132e-13,	2.956315740279292e-11,	1.866538447288544e-11
440,	1.24381,	0.257,	0.0,	7.134960237836604e-11,	1.5189795243267903e-12,	7.149283259355524e-13,	2.920782472151842e-11,	1.892859153337168e-11
442,	1.2440700000089406,	0.257,	0.0,	7.144794073474345e-11,	1.4745499463617042e-12,	7.376397036737173e-13,	2.8740567655095638e-11,	1.874695953850825e-11
444,	1.24424,	0.257,	0.0,	7.117470418530438e-11,	1.5105461542657648e-12,	7.164294087524548e-13,	2.86045680094916e-11,	1.8718816563931923e-11
446,	1.24462499999851,	0.257,	0.0,	7.0231747065586e-11,	1.4953839578562322e-12,	7.2645e-13,	3.219183753768996e-11,	1.881071751599763e-11
448,	1.24479,	0.257,	0.0,	6.912427258317477e-11,	1.5104599189185639e-12,	7.302902806913183e-13,	3.4885077090671936e-11,	1.8871899797296412e-11
450,	1.2449850000104308,	0.257,	0.0,	7.0489e-11,	1.5285165652956579e-12,	7.630885192559459e-13,	3.264589350589134e-11,	1.8857692313986473e-11
452,	1.24519,	0.257,	0.0,	7.010702575272568e-11,	1.4993571831455906e-12,	7.326941321716529e-13,	3.366756768142398e-11,	1.8861953761815624e-11
454,	1.2453749999955297,	0.257,	0.0,	7.13561513458464e-11,	1.5026892728616627e-12,	7.574249605844934e-13,	3.0276708216552844e-11,	1.88964148210332e-11
456,	1.24516,	0.257,	0.0,	6.98598935326958e-11,	1.4515307666262875e-12,	7.358440827420678e-13,	3.217938446432468e-11,	1.883092307779124e-11
458,	1.2452249999985099,	0.257,	0.0,	6.748331565738913e-11,	1.5471220436153147e-12,	7.70811682977318e-13,	4.0809442849412856e-11,	1.9086090179327578e-11
460,	1.24537,	0.257,	0.0,	6.955312626128338e-11,	1.5376185369507024e-12,	7.3441314744566e-13,	3.709720532189497e-11,	1.9091754499553862e-11
462,	1.245409999988079,	0.257,	0.0,	6.9718e-11,	1.5192721911985447e-12,	7.212754442979866e-13,	3.55961479462613e-11,	1.8950692316807992e-11
464,	1.24544,	0.257,	0.0,	7.054731406272989e-11,	1.5500092423569365e-12,	7.309758761706504e-13,	3.4088693627677015e-11,	1.9043e-11
466,	1.2455700000029801,	0.257,	0.0,	7.153448462188414e-11,	1.4361730603483783e-12,	7.136042060143616e-13,	3.024105610909356e-11,	1.8840388956018482e-11
468,	1.24558,	0.257,	0.0,	7.05062780910712e-11,	1.5055088766251967e-12,	7.213158573664292e-13,	3.0304331355289784e-11,	1.8939e-11
470,	1.245785000013411,	0.257,	0.0,	7.126684841717994e-11,	1.4807761816327119e-12,	7.338513586948743e-13,	2.979039174893398e-11,	1.8938926180588457e-11
472,	1.24594,	0.257,	0.0,	7.049935796976456e-11,	1.483917750381846e-12,	7.560300592425531e-13,	3.089390533982409e-11,	1.8914e-11
474,	1.2460100000059604,	0.257,	0.0,	7.171113617792893e-11,	1.4391792826939138e-12,	7.253020704515187e-13,	2.851156205278879e-11,	1.8930745576794298e-11
476,	1.24599,	0.257,	0.0,	6.982050497143277e-11,	1.4640575155354288e-12,	7.368372143922621e-13,	3.082228062388256e-11,	1.8930468941087207e-11
478,	1.2462550000104309,	0.257,	0.0,	6.883087073725321e-11,	1.4841458923208205e-12,	7.325363424899114e-13,	3.7270409795848744e-11,	1.9033100198857312e-11
480,	1.24641,	0.257,	0.0,	7.070706510448445e-11,	1.5061461538787099e-12,	7.4414e-13,	3.28325384146578e-11,	1.9121e-11
482,	1.24639499999851,	0.257,	0.0,	7.059135462139102e-11,	1.4880092187729565e-12,	7.465283998480618e-13,	3.052185366281924e-11,	1.889836875091826e-11
484,	1.2464,	0.257,	0.0,	7.080319232879946e-11,	1.495619230904881e-12,	7.134623060297802e-13,	3.09152691903455e-11,	1.881499999858924e-11
486,	1.2463800000029803,	0.257,	0.0,	7.061685792885251e-11,	1.425621296940718e-12,	7.105899374280512e-13,	3.10280178962075e-11,	1.8893899429206136e-11
488,	1.24647,	0.257,	0.0,	7.0489e-11,	1.4232145110805824e-12,	7.32743130436645e-13,	3.1478900313003886e-11,	1.901743633904777e-11
490,	1.2464500000059604,	0.257,	0.0,	7.09075964502854e-11,	1.4729194898734292e-12,	7.21712302280957e-13,	3.210873231015158e-11,	1.8859799207445983e-11
492,	1.24632,	0.257,	0.0,	7.026496193233737e-11,	1.5318687377072874e-12,	6.951513425595121e-13,	3.3232531051872766e-11,	1.875667935588754e-11
494,	1.2460149999716879,	0.257,	0.0,	7.07128627440966e-11,	1.5021939735644872e-12,	7.28351647196993e-13,	3.196675324736457e-11,	1.8776141170863507e-11
496,	1.24557,	0.257,	0.0,	7.092621010086e-11,	1.446214498577953e-12,	6.943426603564899e-13,	3.0884082813546316e-11,	1.8836e-11
498,	1.24540499999851,	0.257,	0.0,	6.939707661043059e-11,	1.4779538483676556e-12,	7.400807716344887e-13,	3.364692369006147e-11,	1.8923769264410453e-11
500,	1.24546,	0.257,	0.0,	6.822392197146038e-11,	1.5288378099382652e-12,	7.278608992004858e-13,	3.9097297135917416e-11,	1.906289140775225e-11
502,	1.245579999985099,	0.257,	0.0,	7.015547339828833e-11,	1.5009019355381773e-12,	7.31099533751726e-13,	3.583451487387517e-11,	1.892818525934787e-11
504,	1.24528,	0.257,	0.0,	7.137371429392306e-11,	1.5147282772532236e-12,	7.251923308902188e-13,	3.2055801668188547e-11,	1.8981069974112238e-11
506,	1.2450499999701976,	0.257,	0.0,	7.041954516372416e-11,	1.492343719933605e-12,	7.270025819827976e-13,	3.180850847744077e-11,	1.8992265827674665e-11
508,	1.24489,	0.257,	0.0,	6.966777295490758e-11,	1.456858142053224e-12,	7.263614799015259e-13,	3.4482305022323795e-11,	1.900701579022931e-11
510,	1.24495,	0.257,	0.0,	7.183360060997155e-11,	1.4696320694523255e-12,	7.071468209791659e-13,	3.0456157250600624e-11,	1.8881644321896117e-11
512,	1.24508,	0.257,	0.0,	7.182976921203144e-11,	1.4348115338847057e-12,	7.114596157511419e-13,	2.771038456816031e-11,	1.887957692959717e-11
514,	1.2453500000119209,	0.257,	0.0,	7.069904443694957e-11,	1.4212005921160866e-12,	7.209763670366589e-13,	2.975195460443336e-11,	1.880448173838015e-11
516,	1.24557,	0.257,	0.0,	7.011306508474911e-11,	1.4351e-12,	7.060008876060892e-13,	3.237811835108384e-11,	1.892982840233208e-11
518,	1.245890000026822,	0.257,	0.0,	6.851491719209673e-11,	1.5072570995837314e-12,	7.128300293038554e-13,	3.754514498789567e-11,	1.8878615379551115e-11
520,	1.24615,	0.257,	0.0,	6.989160024336112e-11,	1.453645211976003e-12,	7.113134454802851e-13,	3.581346972931372e-11,	1.9046490613651286e-11
522,	1.246545000025332,	0.257,	0.0,	7.03776091933044e-11,	1.4813825618096493e-12,	7.164795194170166e-13,	3.250122449948828e-11,	1.8906496992295116e-11
524,	1.24683,	0.257,	0.0,	7.041330995464325e-11,	1.4351e-12,	7.049344995546341e-13,	3.30199471449852e-11,	1.8753097012042998e-11
526,	1.2471200000089406,	0.257,	0.0,	6.96438914063401e-11,	1.4922990112572167e-12,	7.395720752395365e-13,	3.4889606191822215e-11,	1.8961203344920836e-11
528,	1.24695,	0.257,	0.0,	6.987262722335918e-11,	1.4665668643769704e-12,	7.067525445236143e-13,	3.4147952659566465e-11,	1.891827810564906e-11
530,	1.2468550000074505,	0.257,	0.0,	7.035441711685615e-11,	1.5169e-12,	7.117854132400852e-13,	3.254094974493443e-11,	1.8900384611043814e-11
532,	1.24692,	0.257,	0.0,	7.0310287580305e-11,	1.517790883022975e-12,	7.400573036702122e-13,	3.383084166094112e-11,	1.8737489990960163e-11
534,	1.2471950000223517,	0.257,	0.0,	7.013731955608067e-11,	1.4982538480023043e-12,	7.087175170049553e-13,	3.363586980349281e-11,	1.887876922284727e-11
536,	1.24725,	0.257,	0.0,	6.813566861696524e-11,	1.5360647941323632e-12,	6.98582898737463e-13,	3.7966905240130315e-11,	1.8934322488187228e-11
538,	1.247580000014901,	0.257,	0.0,	6.749827853145609e-11,	1.5733340664824775e-12,	7.166521233565422e-13,	4.117207317611561e-11,	1.9147e-11
540,	1.24778,	0.257,	0.0,	6.856628993793592e-11,	1.5383763315231702e-12,	7.192021893716095e-13,	3.9543023685029754e-11,	1.9114538458753112e-11
542,	1.2476200000029802,	0.257,	0.0,	6.934253852176711e-11,	1.509615684110882e-12,	7.41104496579375e-13,	3.899876901752729e-11,	1.886268343677346e-11
544,	1.24768,	0.257,	0.0,	7.077097543772452e-11,	1.5567211604460775e-12,	7.28041328207334e-13,	3.49560757255868e-11,	1.8939e-11
546,	1.2475350000134109,	0.257,	0.0,	7.150666288128164e-11,	1.4961e-12,	7.16745209850685e-13,	3.1445325140417736e-11,	1.881369229705734e-11
548,	1.24754,	0.257,	0.0,	7.1659e-11,	1.4638970375609286e-12,	7.49311490141992e-13,	2.8642916150093086e-11,	1.883029910798973e-11
550,	1.2474249999985099,	0.257,	0.0,	7.134484743792729e-11,	1.4659270670080557e-12,	7.083171949937731e-13,	2.816450884906016e-11,	1.8759e-11
552,	1.24754,	0.257,	0.0,	7.17666982401228e-11,	1.420407099701295e-12,	7.075155623857284e-13,	2.8631437862565552e-11,	1.8558071000774977e-11
554,	1.2475499999940396,	0.257,	0.0,	7.179447189744e-11,	1.458401972684245e-12,	7.184672264129184e-13,	2.840802363944898e-11,	1.8815752231555512e-11
556,	1.24752,	0.257,	0.0,	6.992819469598465e-11,	1.507319789281161e-12,	7.535800266672111e-13,	3.30670556195797e-11,	1.8776701791870444e-11
558,	1.2479350000283123,	0.257,	0.0,	7.018522479675638e-11,	1.4393816539243607e-12,	7.342370431039185e-13,	3.2294029605287906e-11,	1.8795076915625213e-11
560,	1.24798,	0.257,	0.0,	6.91365093990581e-11,	1.484388547811986e-12,	7.063297734670486e-13,	3.5636206251603385e-11,	1.8771233959937205e-11
562,	1.247770000026822,	0.257,	0.0,	6.862405314833367e-11,	1.5777980315684022e-12,	7.137469291242131e-13,	3.9042028554847884e-11,	1.8920717519517587e-11
564,	1.24781,	0.257,	0.0,	7.012499409972762e-11,	1.5454639056351435e-12,	7.095601180054474e-13,	3.562216563720308e-11,	1.8914e-11
566,	1.2473699999642371,	0.257,	0.0,	6.907649653752838e-11,	1.5505034489651578e-12,	7.225097239207097e-13,	3.651637931593371e-11,	1.8846903455988522e-11
568,	1.2469,	0.257,	0.0,	6.9718e-11,	1.4961e-12,	7.350208956853875e-13,	3.647968641891349e-11,	1.8871699988403135e-11
570,	1.2469549999895693,	0.257,	0.0,	6.914825977158282e-11,	1.5450285415893742e-12,	7.298756527306787e-13,	3.778559258161554e-11,	1.903573229794906e-11
572,	1.24688,	0.257,	0.0,	6.941091171921087e-11,	1.5694309391727313e-12,	7.350603327639191e-13,	3.659566242377137e-11,	1.8949664424082636e-11
574,	1.2469049999985098,	0.257,	0.0,	6.9526e-11,	1.5730713019254065e-12,	7.221447930131595e-13,	3.6765e-11,	1.890269230740292e-11
576,	1.24682,	0.257,	0.0,	6.9718e-11,	1.5645695420236674e-12,	7.475096188288582e-13,	3.636212819061065e-11,	1.8939e-11
578,	1.2468500000089406,	0.257,	0.0,	7.083588649369356e-11,	1.5485997039890982e-12,	7.295799609751391e-13,	3.3093276365493557e-11,	1.8822268507330255e-11
580,	1.24674,	0.257,	0.0,	7.01235860998133e-11,	1.5527031962904167e-12,	7.279913323896926e-13,	3.361970458501904e-11,	1.8817195366604433e-11
