ixdat version = 0.2.1dev
name = 01-Ru rgo 450H-50Ag.txt AND timescan-sem190-LOW.txt
technique = EC-MS
tstamp = 1577186652.6
backend_name = BackendBase(none, address=none)
id = 9
timecol 'projected time / [s]' for: 'Ewe/V' and 'I/mA' and 'selector' and 'M4' and 'M28' and 'M44' and 'M32' and 'M18'
aliases = {"t": ["time/s"], "raw_potential": ["Ewe/V", "<Ewe>/V"], "raw_current": ["I/mA", "<I>/mA"], "cycle": ["cycle number"], "time/s": ["projected time / [s]"]}
time_step = 2
N_header_lines = 12

projected time / [s],	Ewe/V,	I/mA,	selector,	M4,	M28,	M44,	M32,	M18
3532,	1.44815,	0.118,	0.0,	7.769575804824859e-11,	1.2751769641785947e-12,	1.0116e-12,	1.241069369585622e-11,	1.8280629713024213e-11
3534,	1.4519149996975065,	0.118,	0.0,	7.814184023673509e-11,	1.2010232741456433e-12,	1.0269808678483827e-12,	1.0689307691891698e-11,	1.811444773177861e-11
3536,	1.45675,	0.118,	0.0,	7.722747924159375e-11,	1.224e-12,	1.0744307696829363e-12,	1.2218536442775775e-11,	1.8177268221387888e-11
3538,	1.4610349997213483,	0.118,	0.0,	7.7327e-11,	1.2896568050403666e-12,	1.0772497041634376e-12,	1.2959852070902962e-11,	1.809171597667918e-11
3540,	1.46495,	0.118,	0.0,	7.7327e-11,	1.2386276114124915e-12,	1.1250640970989114e-12,	1.2841747542924753e-11,	1.826692897124493e-11
3542,	1.4697599997526407,	0.118,	0.0,	7.7953e-11,	1.239321894510378e-12,	1.1572315569036157e-12,	1.178614011156765e-11,	1.8092850083176093e-11
3544,	1.47436,	0.118,	0.0,	7.767103547969633e-11,	1.265144967909892e-12,	1.2038899358197837e-12,	1.1711455626866906e-11,	1.7967455626866906e-11
3546,	1.4787699997287989,	0.118,	0.0,	7.787426427072496e-11,	1.2665240640485302e-12,	1.2463863773431852e-12,	1.1677607544042182e-11,	1.8062672597739256e-11
3548,	1.48346,	0.118,	0.0,	7.772056795611782e-11,	1.28752051182876e-12,	1.2646552267045753e-12,	1.2155e-11,	1.8044132128104612e-11
3550,	1.4882199997258185,	0.118,	0.0,	7.811864495741267e-11,	1.3020674507673949e-12,	1.331339643806467e-12,	1.1144787037226445e-11,	1.8114201180336348e-11
3552,	1.49272,	0.118,	0.0,	7.776429321760049e-11,	1.2878382423850448e-12,	1.3834045958220668e-12,	1.182842145528399e-11,	1.8041141127559896e-11
3554,	1.4974449997660517,	0.118,	0.0,	7.728384607473503e-11,	1.3173846277884564e-12,	1.4248948739544207e-12,	1.2453333364370066e-11,	1.801410255053756e-11
3556,	1.50228,	0.118,	0.0,	7.811228830627358e-11,	1.3086723751643752e-12,	1.4843180070212954e-12,	1.0849165283011663e-11,	1.8112687691969902e-11
3558,	1.5084599996483326,	0.118,	0.0,	7.746976920168586e-11,	1.3281530539086886e-12,	1.5104226795281006e-12,	1.1248108452924683e-11,	1.8063560160121326e-11
3560,	1.5136,	0.118,	0.0,	7.778914791828121e-11,	1.3276954659084923e-12,	1.55403826049418e-12,	1.1112510904241312e-11,	1.8139003965178658e-11
3562,	1.5191449995693564,	0.118,	0.0,	7.808014790437394e-11,	1.357882246471629e-12,	1.631518932971238e-12,	1.0081295848249187e-11,	1.8110059169649837e-11
3564,	1.52505,	0.118,	0.0,	7.798030179608674e-11,	1.3310153857819752e-12,	1.7274506906144898e-12,	1.0490153908372018e-11,	1.802815583100401e-11
3566,	1.5301199996572732,	0.118,	0.0,	7.812758621085737e-11,	1.3631833480260235e-12,	1.7625979304799682e-12,	1.0260987801308789e-11,	1.8083669949795865e-11
3568,	1.53579,	0.118,	0.0,	7.823555325716478e-11,	1.3691275137878366e-12,	1.805377905603166e-12,	9.676222184121227e-12,	1.7998539458042087e-11
3570,	1.5414849996140598,	0.118,	0.0,	7.831290535534246e-11,	1.3850017754896282e-12,	1.8613756323265517e-12,	9.4240592214857e-12,	1.8103180484050877e-11
3572,	1.54739,	0.118,	0.0,	7.808664792651064e-11,	1.3915618329217046e-12,	2.0053e-12,	8.960274265863536e-12,	1.8003994075744694e-11
3574,	1.553449999681115,	0.118,	0.0,	7.845477675872479e-11,	1.400741754200623e-12,	2.044125248574523e-12,	8.751650497149046e-12,	1.811213590530662e-11
3576,	1.55935,	0.118,	0.0,	7.737202189241775e-11,	1.4137829351814296e-12,	2.14721587392503e-12,	1.0574259360008464e-11,	1.800101083934376e-11
3578,	1.5657199996840954,	0.118,	0.0,	7.6084e-11,	1.5633696214676724e-12,	2.2651642686926538e-12,	1.660391476142054e-11,	1.8225e-11
3580,	1.57159,	0.118,	0.0,	7.821230373016853e-11,	1.4884360928280458e-12,	2.286205714238689e-12,	1.1450510959752176e-11,	1.8271047361348686e-11
3582,	1.578689999538064,	0.118,	0.0,	7.849315087335505e-11,	1.5061817585793072e-12,	2.337401260749998e-12,	8.68459580975795e-12,	1.8103131160322633e-11
3584,	1.58512,	0.118,	0.0,	7.891225147512652e-11,	1.528434910822297e-12,	2.4982760325885693e-12,	8.002800603452835e-12,	1.807744082741108e-11
3586,	1.5914999996066093,	0.118,	0.0,	7.894797348498386e-11,	1.4717536512843568e-12,	2.5312053030032276e-12,	7.745326332604753e-12,	1.798550293861497e-11
3588,	1.59787,	0.118,	0.0,	7.8585e-11,	1.4977623264617538e-12,	2.6822854026251906e-12,	7.948077920421347e-12,	1.790954141464017e-11
3590,	1.6042699996066094,	0.118,	0.0,	7.857100604087821e-11,	1.5072396384313845e-12,	2.724972764508265e-12,	7.70997628294597e-12,	1.7976849096078462e-11
3592,	1.61052,	0.118,	0.0,	7.857287178346514e-11,	1.507141026243915e-12,	2.9097205120873998e-12,	7.668376928039908e-12,	1.790256410497566e-11
3594,	1.6171899995648862,	0.118,	0.0,	7.860206317058169e-11,	1.5363058131578848e-12,	3.0077024543712897e-12,	7.1082229945798565e-12,	1.813312724475573e-11
3596,	1.62403,	0.118,	0.0,	7.862821006535586e-11,	1.5405381660437372e-12,	3.123492011589871e-12,	6.899544083762518e-12,	1.798149112161135e-11
3598,	1.63049999961555,	0.118,	0.0,	7.8585e-11,	1.5766152806097496e-12,	3.2891854943682425e-12,	6.8461e-12,	1.794174065323873e-11
3600,	1.63757,	0.118,	0.0,	7.9007e-11,	1.598128155221147e-12,	3.3628485434823418e-12,	6.565791747939242e-12,	1.8090898057999604e-11
3602,	1.645019999552965,	0.118,	0.0,	7.894332539153317e-11,	1.5839778222036839e-12,	3.549825728587471e-12,	6.517911849921374e-12,	1.793631657733415e-11
3604,	1.65256,	0.118,	0.0,	7.901957297560512e-11,	1.6340277118351553e-12,	3.640337770795557e-12,	6.777769820532402e-12,	1.8063387574347098e-11
3606,	1.6602699995291232,	0.118,	0.0,	7.926024946814314e-11,	1.6126232801884023e-12,	3.724813983556171e-12,	6.473694499067017e-12,	1.8025e-11
3608,	1.66866,	0.118,	0.0,	7.9007e-11,	1.6420032544843387e-12,	3.865190236452933e-12,	6.195986686414184e-12,	1.7898112425417774e-11
3610,	1.6771049995097518,	0.118,	0.0,	7.924770218225903e-11,	1.6661871872343068e-12,	3.9349941821866045e-12,	6.018726930978993e-12,	1.797726826841325e-11
3612,	1.68606,	0.118,	0.0,	7.87069388562115e-11,	1.7354791913001196e-12,	4.0980128204778535e-12,	6.9358709068418145e-12,	1.8096104536442774e-11
3614,	1.6958799994367362,	0.118,	0.0,	7.855291081161467e-11,	1.776718134028044e-12,	4.2263594111681676e-12,	6.795866609092636e-12,	1.7952097218170937e-11
3616,	1.70579,	0.118,	0.0,	7.86941055220944e-11,	1.7504187377263801e-12,	4.369232445525819e-12,	6.333302071279165e-12,	1.79594181457711e-11
3618,	1.715654999435246,	0.118,	0.0,	7.9432e-11,	1.7496179453960288e-12,	4.3985e-12,	5.684348740331585e-12,	1.8192282041201743e-11
3620,	1.72468,	0.118,	0.0,	7.89429268664254e-11,	1.7643518972669304e-12,	4.532885856978497e-12,	5.461462497288527e-12,	1.8025e-11
3622,	1.732299999588728,	0.118,	0.0,	7.909795564520679e-11,	1.7927393514355903e-12,	4.653185693990911e-12,	5.314421899147524e-12,	1.8025e-11
3624,	1.73839,	0.118,	0.0,	7.9007e-11,	1.821239056906555e-12,	4.7854357980496235e-12,	5.060285520306135e-12,	1.8031804715467227e-11
3626,	1.7429899997615814,	0.118,	0.0,	7.927488164515414e-11,	1.835184621671545e-12,	4.897409760466906e-12,	4.917537890639695e-12,	1.804822486306214e-11
3628,	1.74649,	0.118,	0.0,	7.931383514745388e-11,	1.8241377721504107e-12,	5.052066264270725e-12,	4.820150495800048e-12,	1.81e-11
3630,	1.7494599998629092,	0.118,	0.0,	7.921205520401484e-11,	1.88499852171067e-12,	5.243344763255509e-12,	4.6661642101243724e-12,	1.794491615753873e-11
3632,	1.7517,	0.118,	0.0,	7.93721005820563e-11,	1.8770106464222523e-12,	5.2611920020926285e-12,	4.57477396138043e-12,	1.799238166363941e-11
3634,	1.7534349999031424,	0.118,	0.0,	7.9326e-11,	1.9185888524259446e-12,	5.46277494441602e-12,	4.428459778030879e-12,	1.8104635113744948e-11
3636,	1.755,	0.118,	0.0,	7.936624654028603e-11,	1.9241000972014035e-12,	5.5584e-12,	4.3445488220501885e-12,	1.8077539457209868e-11
3638,	1.7563149999359249,	0.118,	0.0,	7.915663013375894e-11,	1.9406991137129722e-12,	5.6588712969877435e-12,	4.238616570703575e-12,	1.805140531772217e-11
3640,	1.75745,	0.118,	0.0,	7.921717749554728e-11,	1.9491380657296867e-12,	5.850334717877276e-12,	4.115138161849507e-12,	1.790976726588722e-11
3642,	1.7584749999508262,	0.118,	0.0,	7.884567857586792e-11,	2.009020100145065e-12,	5.906077386066586e-12,	4.027226606217911e-12,	1.7906468924452095e-11
3644,	1.75926,	0.118,	0.0,	7.897753885493802e-11,	1.988105917780772e-12,	6.0683927208259555e-12,	3.855037115778611e-12,	1.8017985441651914e-11
3646,	1.7598799999672174,	0.118,	0.0,	7.908814695332074e-11,	2.0742369911855656e-12,	6.250417562656594e-12,	3.87890573464904e-12,	1.8094797842664418e-11
3648,	1.76046,	0.118,	0.0,	7.934997862102857e-11,	1.9747234784901297e-12,	6.2243091294180064e-12,	3.792153235629551e-12,	1.8047621340592986e-11
3650,	1.7606050000312925,	0.118,	0.0,	7.975965389732106e-11,	2.0311991139716116e-12,	6.431860653431535e-12,	3.657094084491411e-12,	1.8092381673604473e-11
3652,	1.76071,	0.118,	0.0,	7.944057396370818e-11,	2.0384320511870965e-12,	6.4016e-12,	3.568698421594042e-12,	1.8257177518824837e-11
3654,	1.7609799999821185,	0.118,	0.0,	7.980299313664818e-11,	2.0564671600724567e-12,	6.6158e-12,	3.5967060284164866e-12,	1.8081558180720354e-11
3656,	1.76125,	0.118,	0.0,	7.934429289881907e-11,	2.043723668659366e-12,	6.6746372781961075e-12,	3.4265221892888006e-12,	1.8188860946502784e-11
3658,	1.7614249999895693,	0.118,	0.0,	7.946442501029855e-11,	2.079012415072193e-12,	6.697201381511132e-12,	3.3471825463246856e-12,	1.809430474057988e-11
3660,	1.76158,	0.118,	0.0,	7.933112226594537e-11,	2.072451468319953e-12,	6.745238554402702e-12,	3.287148906378144e-12,	1.813224848954532e-11
3662,	1.7616800000029802,	0.118,	0.0,	7.859387083155336e-11,	2.0766366360310347e-12,	6.846890386887218e-12,	3.299140548338826e-12,	1.7854657641446168e-11
3664,	1.76182,	0.118,	0.0,	7.942910875779291e-11,	2.1323618947348422e-12,	6.925811556071576e-12,	3.222364624801231e-12,	1.8049829926928994e-11
3666,	1.7618649999955296,	0.118,	0.0,	7.932960545086481e-11,	2.1447550990410196e-12,	7.062217681575203e-12,	3.140229931562981e-12,	1.7835319750348648e-11
3668,	1.76196,	0.118,	0.0,	7.9432e-11,	2.1395547898715596e-12,	7.0946246530508495e-12,	3.102328363540979e-12,	1.8218687355407993e-11
3670,	1.7619350000074505,	0.118,	0.0,	7.9432e-11,	2.1555074824968564e-12,	7.18029727028116e-12,	3.052357820580875e-12,	1.8011054431028797e-11
3672,	1.76183,	0.118,	0.0,	7.933843986056983e-11,	2.1680615263018676e-12,	7.2074193108199465e-12,	3.0467977190587876e-12,	1.8119132141240645e-11
3674,	1.7618050000104308,	0.118,	0.0,	7.9432e-11,	2.1283653821610224e-12,	7.280385782727772e-12,	3.033568933704583e-12,	1.8039497049628688e-11
3676,	1.76171,	0.118,	0.0,	7.9432e-11,	2.1383126253901638e-12,	7.204635058387853e-12,	2.9240074988273054e-12,	1.8194797802740402e-11
3678,	1.7617150000193715,	0.118,	0.0,	7.926244183150624e-11,	2.165569423732384e-12,	7.36454624690573e-12,	2.9199e-12,	1.8125e-11
3680,	1.76167,	0.118,	0.0,	7.935014794411038e-11,	2.1475491133957594e-12,	7.483293776899971e-12,	2.8818476445588727e-12,	1.8190828380975893e-11
3682,	1.7618700000059604,	0.118,	0.0,	7.940492504110016e-11,	2.1956357954011073e-12,	7.529629779893083e-12,	2.8151013785485337e-12,	1.8105843189457664e-11
3684,	1.76184,	0.118,	0.0,	7.91272909811252e-11,	2.1919803695722455e-12,	7.538398139230314e-12,	2.8209408237431006e-12,	1.8103772179801433e-11
3686,	1.761885000013411,	0.118,	0.0,	7.9432e-11,	2.20713332957846e-12,	7.653911723940421e-12,	2.7200420600891144e-12,	1.780968172768734e-11
3688,	1.76175,	0.118,	0.0,	7.928823762498456e-11,	2.178466662881126e-12,	7.704653849648191e-12,	2.7219734768547093e-12,	1.784537775089495e-11
3690,	1.7617400000029801,	0.118,	0.0,	7.9432e-11,	2.1667140097276683e-12,	7.732712215526562e-12,	2.731660458341189e-12,	1.8125e-11
3692,	1.76162,	0.118,	0.0,	7.908887388135395e-11,	2.2281012021880095e-12,	7.682599693898252e-12,	2.6533e-12,	1.8186561558049787e-11
3694,	1.7615350000104308,	0.118,	0.0,	7.938736291166004e-11,	2.1994700218950093e-12,	7.829498709059718e-12,	2.6781256401092495e-12,	1.8082889539301918e-11
3696,	1.76147,	0.118,	0.0,	7.92412948372041e-11,	2.1899e-12,	7.775301285461525e-12,	2.6180910208145965e-12,	1.8135256393978403e-11
3698,	1.7613800000029802,	0.118,	0.0,	7.965560647976593e-11,	2.1711390491095278e-12,	7.684779878834448e-12,	2.6950683417022807e-12,	1.805236685708804e-11
3700,	1.76128,	0.118,	0.0,	7.932683630592343e-11,	2.1835406351949495e-12,	7.96191922020209e-12,	2.560384910152186e-12,	1.802559172588922e-11
3702,	1.7611500000089406,	0.118,	0.0,	7.9432e-11,	2.1858434850591018e-12,	7.937407684602766e-12,	2.5668513762913167e-12,	1.8125e-11
3704,	1.7611,	0.118,	0.0,	7.927927220866847e-11,	2.223057392622285e-12,	7.938893763707893e-12,	2.542973665631795e-12,	1.8125e-11
3706,	1.7609400000059605,	0.118,	0.0,	7.9432e-11,	2.230398913173309e-12,	7.8826e-12,	2.5034469415173768e-12,	1.803099111949521e-11
3708,	1.7606,	0.118,	0.0,	7.975530618389185e-11,	2.267423806221543e-12,	7.988608837381623e-12,	2.560314980679755e-12,	1.7924925155800393e-11
3710,	1.7604500000029801,	0.118,	0.0,	7.939405326092681e-11,	2.2482363894490133e-12,	8.013245259373095e-12,	2.474023967417066e-12,	1.80357988104464e-11
3712,	1.76038,	0.118,	0.0,	7.971376195052804e-11,	2.1991510180287534e-12,	8.010518363906441e-12,	2.434480268743372e-12,	1.8090986405275884e-11
3714,	1.7603000000119209,	0.118,	0.0,	7.935917005248917e-11,	2.190004082380238e-12,	8.129095263439837e-12,	2.4671e-12,	1.8117176874412932e-11
3716,	1.76018,	0.118,	0.0,	7.931506220468071e-11,	2.2502393528463514e-12,	8.064e-12,	2.484389636503344e-12,	1.8076849143103823e-11
3718,	1.7601000000059606,	0.118,	0.0,	7.975330278550039e-11,	2.2269681469467373e-12,	8.085379479824237e-12,	2.4279648941553115e-12,	1.821881163849534e-11
3720,	1.76001,	0.118,	0.0,	7.93493116187447e-11,	2.2057651855950025e-12,	8.039977483033248e-12,	2.4567601581368927e-12,	1.8107988139733047e-11
3722,	1.7599249999985098,	0.118,	0.0,	7.917509356882978e-11,	2.2361640388009167e-12,	8.086900482404122e-12,	2.3897187172424063e-12,	1.8119211814097418e-11
3724,	1.75986,	0.118,	0.0,	7.934335304667926e-11,	2.1745869751028917e-12,	8.312115209131196e-12,	2.4318712077806286e-12,	1.8096351102180472e-11
3726,	1.7597600000029803,	0.118,	0.0,	7.906484023136473e-11,	2.2239526617877865e-12,	8.298373374292415e-12,	2.3572668629975135e-12,	1.8125e-11
3728,	1.75964,	0.118,	0.0,	7.938589550470442e-11,	2.250466070424244e-12,	8.29580494793822e-12,	2.4163364958203854e-12,	1.811356014567517e-11
3730,	1.7596450000044703,	0.118,	0.0,	7.936350492860963e-11,	2.2344619330476544e-12,	8.301123274069633e-12,	2.386818737463335e-12,	1.8116913214711882e-11
3732,	1.7596,	0.118,	0.0,	7.94090040480994e-11,	2.250595394101409e-12,	8.2269e-12,	2.389631869424009e-12,	1.8123647296947022e-11
3734,	1.7595749999895691,	0.118,	0.0,	7.942923847492401e-11,	2.2090739469210563e-12,	8.271848898640106e-12,	2.387529056961487e-12,	1.822697996137524e-11
3736,	1.75959,	0.118,	0.0,	7.943179416513334e-11,	2.259405621979694e-12,	8.3148e-12,	2.3030500994298092e-12,	1.8025535947388657e-11
3738,	1.7594900000029803,	0.118,	0.0,	7.941942594976517e-11,	2.2575378557614875e-12,	8.381531363206189e-12,	2.376694075981213e-12,	1.8076479300027627e-11
3740,	1.75943,	0.118,	0.0,	7.9432e-11,	2.213210847199546e-12,	8.3148e-12,	2.3055378709830933e-12,	1.8007149912626874e-11
3742,	1.7594249999985099,	0.118,	0.0,	7.9432e-11,	2.2500310564282702e-12,	8.232014227566917e-12,	2.3603957867286394e-12,	1.829092977881066e-11
3744,	1.75948,	0.118,	0.0,	7.9432e-11,	2.2868497000487184e-12,	8.391043185554561e-12,	2.260814202130061e-12,	1.811937869384231e-11
3746,	1.7593950000074505,	0.118,	0.0,	7.941715580040089e-11,	2.270499009528512e-12,	8.387736680691978e-12,	2.2929591593277727e-12,	1.810749504764256e-11
3748,	1.75963,	0.118,	0.0,	7.941422878779898e-11,	2.2404075014860012e-12,	8.520983817819979e-12,	2.305464498295801e-12,	1.8037573970896944e-11
3750,	1.75958500000149,	0.118,	0.0,	7.926139648273875e-11,	2.2424840353865776e-12,	8.409837292021562e-12,	2.2566982282022795e-12,	1.80390532856026e-11
3752,	1.75953,	0.118,	0.0,	7.945033923721099e-11,	2.2283325484878524e-12,	8.351998633184295e-12,	2.252720320952809e-12,	1.8041715982557354e-11
3754,	1.7595000000029801,	0.118,	0.0,	7.935255228313965e-11,	2.2589015854832736e-12,	8.4929e-12,	2.265912429576596e-12,	1.8156311654645812e-11
3756,	1.75948,	0.118,	0.0,	7.935425251109973e-11,	2.2485366747771994e-12,	8.467652313651853e-12,	2.308766329942199e-12,	1.817334668764177e-11
3758,	1.7590800000029803,	0.118,	0.0,	7.9432e-11,	2.2817347171718952e-12,	8.4929e-12,	2.2561e-12,	1.8194427995368003e-11
3760,	1.75904,	0.118,	0.0,	7.929033330002369e-11,	2.2372666746061157e-12,	8.519200006183835e-12,	2.2908666646837637e-12,	1.8091666658829106e-11
3762,	1.7590799999970197,	0.118,	0.0,	7.924069816659907e-11,	2.2596e-12,	8.566486990953498e-12,	2.2768970433985224e-12,	1.817292898583949e-11
3764,	1.75906,	0.118,	0.0,	7.926686190061471e-11,	2.258768438833169e-12,	8.4929e-12,	2.239537476957572e-12,	1.8127712046769545e-11
3766,	1.7590600000029801,	0.118,	0.0,	7.9432e-11,	2.218157194632056e-12,	8.601994284374063e-12,	2.2453917223623187e-12,	1.8125e-11
3768,	1.75904,	0.118,	0.0,	7.919560949879427e-11,	2.278388167007757e-12,	8.576814793732647e-12,	2.222094677645835e-12,	1.8225e-11
3770,	1.7590450000014901,	0.118,	0.0,	7.931814029426295e-11,	2.291779359189243e-12,	8.531884770262948e-12,	2.237827255420319e-12,	1.8167134260458166e-11
3772,	1.75902,	0.118,	0.0,	7.927268641324385e-11,	2.286732147573115e-12,	8.554955617273733e-12,	2.2583120379287775e-12,	1.7975254455653202e-11
3774,	1.7590599999970198,	0.118,	0.0,	7.918111245995497e-11,	2.2387254446893683e-12,	8.5831e-12,	2.2246727819610747e-12,	1.8125e-11
3776,	1.75904,	0.118,	0.0,	7.9255751457316e-11,	2.261204733479049e-12,	8.618537864329005e-12,	2.1959220919044898e-12,	1.8326e-11
3778,	1.7589849999985099,	0.118,	0.0,	7.928071846399174e-11,	2.282965056237852e-12,	8.4929e-12,	2.221691271240955e-12,	1.8149757252843838e-11
3780,	1.75902,	0.118,	0.0,	7.910898221312646e-11,	2.219319531702619e-12,	8.629635510544968e-12,	2.2098207137321586e-12,	1.818826033993695e-11
3782,	1.7590000000029802,	0.118,	0.0,	7.916124055330983e-11,	2.292937266730684e-12,	8.720784411844372e-12,	2.2001905394138383e-12,	1.8290179556240455e-11
3784,	1.75891,	0.118,	0.0,	7.945010650539474e-11,	2.249e-12,	8.620788169335513e-12,	2.2233240666876085e-12,	1.825022092186642e-11
3786,	1.75901,	0.118,	0.0,	7.871484607752038e-11,	2.25419999482721e-12,	8.584853845122906e-12,	2.228876922443889e-12,	1.811730769682936e-11
3788,	1.75911,	0.118,	0.0,	7.9432e-11,	2.2404706125335763e-12,	8.686827610566034e-12,	2.251662726050923e-12,	1.8089003941665975e-11
3790,	1.7590300000089407,	0.118,	0.0,	7.93784773554064e-11,	2.2463043461781545e-12,	8.651050903803976e-12,	2.1933923028179478e-12,	1.8006311632617167e-11
3792,	1.75884,	0.118,	0.0,	7.940816568681484e-11,	2.2466893478381498e-12,	8.706813619015552e-12,	2.1929579873520583e-12,	1.800562130027952e-11
3794,	1.7588799999970197,	0.118,	0.0,	7.932746360424958e-11,	2.2589210956721616e-12,	8.656071021936391e-12,	2.193943388892233e-12,	1.826170025468937e-11
3796,	1.75897,	0.118,	0.0,	7.920030773491991e-11,	2.259136290883851e-12,	8.630416764636174e-12,	2.2284826475467807e-12,	1.82665187405479e-11
3798,	1.7590399999970199,	0.118,	0.0,	7.937067742775474e-11,	2.2698805617409814e-12,	8.659625226885878e-12,	2.186009419422038e-12,	1.8228607210132076e-11
3800,	1.75932,	0.118,	0.0,	7.903136685215038e-11,	2.2583873773108265e-12,	8.78115818349485e-12,	2.1755210983996327e-12,	1.8149366852150374e-11
3802,	1.7593550000014901,	0.118,	0.0,	7.947211442587675e-11,	2.2209709986588366e-12,	8.732789171469524e-12,	2.136633318833846e-12,	1.8133678483827036e-11
3804,	1.7594,	0.118,	0.0,	7.940685209347514e-11,	2.2531331355289788e-12,	8.803720115287382e-12,	2.20918698333233e-12,	1.8019289923593188e-11
3806,	1.7599499998688697,	0.118,	0.0,	7.932934514970995e-11,	2.3299753587094734e-12,	8.710111430125953e-12,	2.186178108235458e-12,	1.8010287913258893e-11
3808,	1.75936,	0.118,	0.0,	7.943074557820505e-11,	2.256342994913737e-12,	8.846099809171075e-12,	2.2033264322044738e-12,	1.8125e-11
3810,	1.7594149999955297,	0.118,	0.0,	7.942447332145943e-11,	2.2196763475643804e-12,	8.798394661564417e-12,	2.182541416309568e-12,	1.8419852022266505e-11
3812,	1.75939,	0.118,	0.0,	7.923087180509679e-11,	2.3169461531371563e-12,	8.67166666447215e-12,	2.1641897448968075e-12,	1.8e-11
3814,	1.75941,	0.118,	0.0,	7.9007e-11,	2.247372390239888e-12,	8.779022488581658e-12,	2.1516252569641607e-12,	1.831527806443649e-11
3816,	1.75944,	0.118,	0.0,	7.904097634600698e-11,	2.233941421256969e-12,	8.732424852598997e-12,	2.1895378696663834e-12,	1.8035650892165197e-11
3818,	1.7594900000059606,	0.118,	0.0,	7.9432e-11,	2.261531362829986e-12,	8.834207088507593e-12,	2.1262810685805985e-12,	1.8194822455781473e-11
3820,	1.7595,	0.118,	0.0,	7.9432e-11,	2.274e-12,	8.785805914975979e-12,	2.1440391476118768e-12,	1.8125e-11
3822,	1.75957,	0.118,	0.0,	7.90023551143845e-11,	2.2710816573807248e-12,	8.804433702067047e-12,	2.2065183399153165e-12,	1.830214199167463e-11
3824,	1.7596,	0.118,	0.0,	7.926350353475207e-11,	2.3123977886738057e-12,	8.818941146270623e-12,	2.1683610650555713e-12,	1.8125e-11
3826,	1.7596399999970198,	0.118,	0.0,	7.908501977416539e-11,	2.2886317508671477e-12,	8.7772e-12,	2.1723875670581683e-12,	1.82762978144492e-11
3828,	1.75975,	0.118,	0.0,	7.897842011425282e-11,	2.2406266305574574e-12,	8.669872192021489e-12,	2.187215388109731e-12,	1.8179585795894873e-11
3830,	1.7598500000029802,	0.118,	0.0,	7.9432e-11,	2.2671621284996277e-12,	8.833845944038878e-12,	2.155754631457523e-12,	1.8255280094586816e-11
3832,	1.75977,	0.118,	0.0,	7.939729388171804e-11,	2.283495070096007e-12,	8.896798028038403e-12,	2.130223670969174e-12,	1.8190810658251636e-11
3834,	1.7598199999970199,	0.118,	0.0,	7.9432e-11,	2.2725739513814172e-12,	8.837329601761006e-12,	2.163163899662922e-12,	1.8189497026116006e-11
3836,	1.75989,	0.118,	0.0,	7.913849703411032e-11,	2.257188560892203e-12,	8.95903786421144e-12,	2.1872980273800477e-12,	1.8228698227425945e-11
3838,	1.7599549999955297,	0.118,	0.0,	7.9432e-11,	2.275751273399821e-12,	8.880805119463234e-12,	2.0966230734413916e-12,	1.8132692273779786e-11
3840,	1.76004,	0.118,	0.0,	7.918631951641938e-11,	2.278603551684637e-12,	8.832073374262643e-12,	2.1841662725157442e-12,	1.8167159760913644e-11
3842,	1.7601649999895692,	0.118,	0.0,	7.945676968465032e-11,	2.268451312310021e-12,	8.908549359085011e-12,	2.201776480158779e-12,	1.8179130213610524e-11
3844,	1.76015,	0.118,	0.0,	7.9432e-11,	2.2535959258914286e-12,	8.8118e-12,	2.1912646280368255e-12,	1.817640912589569e-11
3846,	1.76025,	0.118,	0.0,	7.921069816276607e-11,	2.294276925735665e-12,	8.787795259537685e-12,	2.1622928954786055e-12,	1.8236982244868593e-11
3848,	1.76029,	0.118,	0.0,	7.923664046865363e-11,	2.3008906649029713e-12,	8.9513e-12,	2.161016909302219e-12,	1.8043950422828132e-11
3850,	1.7603099999970198,	0.118,	0.0,	7.9432e-11,	2.269853253402755e-12,	8.887699595487823e-12,	2.132437481095804e-12,	1.816740629726049e-11
3852,	1.76037,	0.118,	0.0,	7.904942011566358e-11,	2.2518248505533943e-12,	8.790917158896823e-12,	2.1174272192679843e-12,	1.8150443790112634e-11
3854,	1.7605149999955296,	0.118,	0.0,	7.889740421944481e-11,	2.2424716001367497e-12,	8.889181824367791e-12,	2.1179938823058605e-12,	1.806188361504661e-11
3856,	1.76065,	0.118,	0.0,	7.961327612564614e-11,	2.250245364568834e-12,	8.895817163458282e-12,	2.1554057188485183e-12,	1.805059171427201e-11
3858,	1.76065499999851,	0.118,	0.0,	7.9432e-11,	2.2625597667918168e-12,	8.926121315562762e-12,	2.129347344665819e-12,	1.8125e-11
3860,	1.76073,	0.118,	0.0,	7.923476726489199e-11,	2.2875562120505314e-12,	8.929590138781254e-12,	2.0977891505902624e-12,	1.8153599603482133e-11
3862,	1.7604199999940395,	0.118,	0.0,	7.935338854565599e-11,	2.2477660812165652e-12,	8.930923075322406e-12,	2.1440335369609954e-12,	1.806879284974644e-11
3864,	1.76049,	0.118,	0.0,	7.9007e-11,	2.246873866891323e-12,	8.868383779184795e-12,	2.170975665483722e-12,	1.8089864872282588e-11
3866,	1.7606199999910594,	0.118,	0.0,	7.8585e-11,	2.3821723911739036e-12,	8.921543373608989e-12,	2.572928035675322e-12,	1.8229289971088805e-11
